Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags,Final_Is_Bug
46822,C++ Optimizer: remove warning on Optimizer::size method module: optimizer triaged better-engineering,2020-10-25 14:27:18+00:00,,0,1,module: optimizer triaged better-engineering,True
46820,simple v *=  v_scale error module: autograd triaged actionable,2020-10-25 13:29:37+00:00,,0,8,module: autograd triaged actionable,True
46819,Specify input dimensions where they are not obvious module: docs triaged,2020-10-25 13:24:35+00:00,,0,1,module: docs triaged,True
46809,Including AdaBound in the list of Optimizers.  module: optimizer triaged enhancement,2020-10-24 08:19:12+00:00,,0,2,module: optimizer triaged enhancement,False
46807,[cudatoolkit 11.0] segfaults module: build module: cuda triaged,2020-10-24 06:37:02+00:00,,0,17,module: build module: cuda triaged,True
46806,Compile Pytorch with MAGMA Issue needs reproduction module: build triaged,2020-10-24 06:01:35+00:00,,0,2,needs reproduction module: build triaged,True
46803,About 2 minor bug fixes on CUDA macOSX 10.13.6 module: build module: cuda triaged module: macos module: nnpack,2020-10-24 04:33:25+00:00,,0,6,module: build module: cuda triaged module: macos module: nnpack,True
46802,"DataLoader gives ""Broken pipe"" error on Linux platform module: multiprocessing module: dataloader triaged",2020-10-24 04:13:24+00:00,,0,6,module: multiprocessing module: dataloader triaged,True
46787,Clearer error messages for 'different devices' error in the RNN module triaged better-engineering,2020-10-23 21:17:48+00:00,,0,0,triaged better-engineering,True
46766,Unable to compile from code v1.6.0 module: build triaged,2020-10-23 14:40:13+00:00,,0,1,module: build triaged,True
46760,How to define a new data type in  native_functions.yaml? module: internals triaged,2020-10-23 09:04:27+00:00,,0,1,module: internals triaged,True
46753,Memory leak when creating new tensors inside nn.DataParallel on multiple GPUs oncall: distributed triaged,2020-10-23 02:12:05+00:00,,0,2,oncall: distributed triaged,True
46749,Quantization - we need a better solution for tracking quantization backend settings in a model oncall: quantization triaged,2020-10-23 00:41:49+00:00,,1,33,oncall: quantization triaged,True
46739,torch.utils.tensorboard.SummaryWriter.add_embedding fails for some label_img sizes triaged module: tensorboard,2020-10-22 20:54:22+00:00,,0,3,triaged module: tensorboard,True
46724,PROBLEM WITH INSTALLATION PYTORCH FROM SOURCE module: build triaged,2020-10-22 17:44:07+00:00,,0,1,module: build triaged,True
46712,The documentation for c10::Dict is completely empty. module: docs module: internals module: cpp triaged,2020-10-22 14:55:18+00:00,,0,4,module: docs module: internals module: cpp triaged,True
46711,A random split function that return the datasets following specific target (label) distribution. feature triaged module: data,2020-10-22 13:41:52+00:00,,0,0,feature triaged module: data,True
46705,torch.eye not supported for sparse layout module: sparse triaged function request,2020-10-22 10:13:50+00:00,,1,1,module: sparse triaged function request,False
46659,Excluding image processing operators due to no opencv module: build triaged,2020-10-21 17:26:54+00:00,,0,0,module: build triaged,True
46654,Converting object detector model to TorchScript oncall: jit,2020-10-21 14:53:48+00:00,,0,1,oncall: jit,False
46653,Future returned by RPC should print a warning message on destruction if it's not waited oncall: distributed module: bootcamp triaged enhancement module: rpc,2020-10-21 14:52:32+00:00,,0,1,oncall: distributed module: bootcamp triaged enhancement module: rpc,True
46644,Trying to compile PyTorch for sm_30 fails with `error: identifier “__ldg” is undefined` module: build module: cuda triaged,2020-10-21 07:05:31+00:00,,0,5,module: build module: cuda triaged,True
46643,Autograd support for the tensor multiplication of sparse tensors module: sparse module: autograd triaged function request,2020-10-21 06:41:31+00:00,,0,1,module: sparse module: autograd triaged function request,True
46642,Loss functions for complex tensors  module: nn triaged module: complex complex_autograd,2020-10-21 05:19:31+00:00,,0,3,module: nn triaged module: complex complex_autograd,True
46631,error in bazel build //... module: build triaged module: bazel,2020-10-21 00:53:12+00:00,,0,2,module: build triaged module: bazel,True
46604,torch.concat doesn't raise an error in a quantized model oncall: quantization low priority triaged,2020-10-20 18:52:05+00:00,,1,1,oncall: quantization low priority triaged,True
46597,Suggestion: link individual APIs in docs with tutorials that use them module: docs triaged,2020-10-20 17:24:15+00:00,,2,0,module: docs triaged,False
46574,Mismatch between the documentation and implementation of caffe2 PReLU operator caffe2 module: docs,2020-10-20 05:57:08+00:00,,0,0,caffe2 module: docs,False
46564,Clean up request_callback_no_python.cpp triaged better-engineering module: rpc,2020-10-19 22:36:14+00:00,,2,5,triaged better-engineering module: rpc,True
46559,Exception raised in rpc_async context is silently handled oncall: distributed triaged module: rpc,2020-10-19 20:33:47+00:00,,0,1,oncall: distributed triaged module: rpc,True
46544,PyTorch NaN behavior and API design triaged module: numpy module: NaNs and Infs needs design module: ux,2020-10-19 17:44:02+00:00,,0,8,triaged module: numpy module: NaNs and Infs needs design module: ux,True
46531,`torch.igamma` error and gives wrong results on float64 ROCm high priority module: rocm triaged module: correctness (silent),2020-10-19 10:07:13+00:00,,0,0,high priority module: rocm triaged module: correctness (silent),True
46530,[Request] Batched Dataset->DataLoader interface feature module: dataloader triaged,2020-10-19 09:39:36+00:00,,0,0,feature module: dataloader triaged,True
46522,ModuleNotFoundError when installing PyTorch via pip on aarch64 environment module: binaries triaged module: arm,2020-10-18 15:46:02+00:00,,0,14,module: binaries triaged module: arm,True
46516,Batchnorm support for tracking buffer statistics when using gradient accumulation  triaged enhancement needs research module: norms and normalization,2020-10-17 15:13:11+00:00,,0,2,triaged enhancement needs research module: norms and normalization,True
46505,Cannot script when a static method or cross module function calls custom op oncall: jit module: cpp-extensions internals module: torchbind,2020-10-17 01:27:27+00:00,,1,2,oncall: jit module: cpp-extensions internals module: torchbind,True
46491,cannot call rpc.init_rpc twice within a single process high priority oncall: distributed triaged module: rpc,2020-10-16 21:00:28+00:00,,0,6,high priority oncall: distributed triaged module: rpc,True
46468,Advanced indexing: allow combining Boolean & integer index triaged module: numpy module: advanced indexing function request,2020-10-16 14:33:11+00:00,,0,1,triaged module: numpy module: advanced indexing function request,True
46464,[META] Assert that expected libraries appear in libtorch triaged module: static linking enhancement,2020-10-16 14:09:01+00:00,,0,0,triaged module: static linking enhancement,True
46460,C++ API: Training and inference of torchscript modules on multiple GPU oncall: jit,2020-10-16 13:18:51+00:00,,1,0,oncall: jit,True
46428,send_object/recv_object APIs for c10d oncall: distributed triaged module: c10d,2020-10-15 22:01:35+00:00,,1,0,oncall: distributed triaged module: c10d,True
46409,Custom ops get stuck in multiprocess data loader under certain environments module: dataloader triaged module: deadlock module: custom-operators,2020-10-15 18:51:50+00:00,,0,10,module: dataloader triaged module: deadlock module: custom-operators,True
46400,Make Undefined reprensentable in DispatchKeySet.  triaged enhancement,2020-10-15 16:31:52+00:00,,1,0,triaged enhancement,True
46386,"GPU memory leak when registering a forward hook with ""self"" access module: cuda module: memory usage triaged has workaround",2020-10-15 09:19:34+00:00,,0,2,module: cuda module: memory usage triaged has workaround,True
46382,"Code asserts when register new aten operations' implementation thru ""c10::RegisterOperators::op"" API.  module: internals triaged",2020-10-15 07:24:21+00:00,,0,6,module: internals triaged,True
46381,[Feature] Imbalanced batch scattering in th.nn.DataParallel triaged enhancement module: data parallel,2020-10-15 07:23:10+00:00,,0,1,triaged enhancement module: data parallel,True
46379,"Reduce ""reserved"" memory by PyTorch. module: cuda module: memory usage triaged",2020-10-15 06:44:31+00:00,,0,2,module: cuda module: memory usage triaged,True
46375,JIT: error in LSTM with `flatten_parameters` oncall: jit,2020-10-15 02:54:19+00:00,,0,4,oncall: jit,True
46374,Complex Number support for torch.nn modules module: nn triaged module: complex,2020-10-15 02:45:45+00:00,,0,13,module: nn triaged module: complex,True
46368,[JIT] Inconsistent behavior of torchScript parser in python and c++ oncall: jit,2020-10-15 01:04:32+00:00,,1,1,oncall: jit,True
46367,[chore] Test pybind11 2.6.0 (RC 2?) module: build module: ci triaged enhancement,2020-10-15 00:23:41+00:00,,0,20,module: build module: ci triaged enhancement,True
46350,torch.distributions.half_normal.HalfNormal.cdf returns negative values module: distributions triaged,2020-10-14 22:14:34+00:00,,0,0,module: distributions triaged,True
46334,A race problem of JIT cpp extensions in distributed setting oncall: jit days,2020-10-14 19:09:00+00:00,,0,0,oncall: jit days,True
46321,Add distributed examples into PyTorch CI tests oncall: distributed module: bootcamp module: tests triaged,2020-10-14 16:08:28+00:00,,1,3,oncall: distributed module: bootcamp module: tests triaged,True
46319,Remove header declarations for CPUType/TypeDefault module: internals triaged,2020-10-14 14:33:27+00:00,,0,0,module: internals triaged,True
46311,"Compile error when use c10::RegisterOperators::Options::kernel with the return type ""std::tuple<Tensor&, Tensor&>"" module: internals triaged",2020-10-14 07:22:35+00:00,,1,2,module: internals triaged,True
46291,ProcessGroup::Work API changes module: bc-breaking feature triaged module: c10d topic: bc breaking,2020-10-13 22:18:10+00:00,,0,0,module: bc-breaking feature triaged module: c10d topic: bc breaking,True
46276,test_distributed_* does not show error details from the subprocess oncall: distributed module: tests triaged better-engineering pt_distributed_rampup,2020-10-13 20:13:40+00:00,,0,1,oncall: distributed module: tests triaged better-engineering pt_distributed_rampup,True
46272,test_distributed_* does not work with run_test.py -i option oncall: distributed module: tests triaged better-engineering pt_distributed_rampup,2020-10-13 19:53:35+00:00,,0,0,oncall: distributed module: tests triaged better-engineering pt_distributed_rampup,True
46254,Enable named tensor inputs to `torch.linalg.norm` triaged enhancement module: named tensor,2020-10-13 16:51:58+00:00,,1,1,triaged enhancement module: named tensor,True
46253,Add short guide for updating `torch.norm` calls to `torch.linalg.norm` module: docs triaged,2020-10-13 16:49:40+00:00,,1,16,module: docs triaged,False
46248,"""distributed"" NCCL tests fail when having more than 3 GPUs oncall: distributed module: tests triaged module: nccl module: ddp",2020-10-13 14:41:51+00:00,,0,12,oncall: distributed module: tests triaged module: nccl module: ddp,True
46241,ubuntu16.04+vscode compile libtorch error module: build triaged,2020-10-13 12:01:44+00:00,,0,2,module: build triaged,True
46240,"Support ""symmetric"" reflection padding module: nn triaged module: numpy function request module: padding module: tensorflow",2020-10-13 11:55:07+00:00,,0,11,module: nn triaged module: numpy function request module: padding module: tensorflow,True
46225,torch.mode when input has nans module: docs triaged module: numpy module: NaNs and Infs module: sorting and selection module: reductions,2020-10-13 00:20:33+00:00,,0,2,module: docs triaged module: numpy module: NaNs and Infs module: sorting and selection module: reductions,True
46222,Use better tempfile creation mechanism to avoid skip windows test module: tests triaged,2020-10-12 22:52:13+00:00,,0,8,module: tests triaged,True
46210,[FX]Add support for len() on Proxy triaged module: fx,2020-10-12 20:03:53+00:00,,1,1,triaged module: fx,False
46202,pytorch not uploading data to tensorboard page triaged module: tensorboard,2020-10-12 18:03:00+00:00,,0,3,triaged module: tensorboard,True
46187,Better support for operators that return (named) tuples of tensors triaged module: numpy module: deprecation module: ux,2020-10-12 16:00:46+00:00,,0,34,triaged module: numpy module: deprecation module: ux,True
46184,redesign of Dropout feature module: nn triaged,2020-10-12 15:21:17+00:00,,0,1,feature module: nn triaged,True
