function_name,param_names,param_types,is_optional,return_type,documentation_length
tf.compat.v2.debugging.assert_greater_equal,"['x', 'y', 'message', 'summarize', 'name']","['numeric', 'dtype', 'default', 'tensor', 'defaults']","[False, False, False, False, True]",None,260
tf.compat.v2.debugging.assert_positive,"['x', 'message', 'summarize', 'name']","['numeric', 'default', 'tensor', 'defaults']","[False, False, False, True]",None,218
tf.compat.v2.debugging.assert_integer,"['x', 'message', 'name']","['tensor', 'default', 'defaults']","[False, False, True]",None,129
tf.compat.v2.debugging.assert_near,"['x', 'y', 'rtol', 'atol', 'message', 'summarize', 'name']","['float', 'float', 'default', 'default', 'default', 'tensor', 'defaults']","[False, False, False, False, False, False, True]",None,435
tf.compat.v2.debugging.assert_non_positive,"['x', 'message', 'summarize', 'name']","['numeric', 'default', 'tensor', 'defaults']","[False, False, False, True]",None,225
tf.compat.v2.test.assert_equal_graph_def,"['expected', 'actual']","['graphdef', 'graphdef']","[False, False]",None,126
tf.compat.v2.test.compute_gradient,"['f', 'x', 'delta']","['function', 'arguments', 'jacobian']","[False, False, True]",None,270
tf.compat.v2.random.set_seed,['seed'],['int'],[False],None,885
tf.compat.v2.random.poisson,"['shape', 'lam', 'seed', 'name']","['array', 'array', 'behavior', 'name']","[False, False, False, True]",axis0,342
tf.compat.v2.distribute.MirroredStrategy,"['devices', 'cross_device_ops']","['None', 'crossdeviceops']","[False, True]",None,2067
tf.compat.v2.distribute.Strategy,['dataset'],['replicas'],[False],None,2554
tf.compat.v2.distribute.StrategyExtended,"['reduce_op', 'value_destination_pairs']","['enum', 'description']","[False, False]",None,2955
tf.compat.v2.distribute.experimental.MultiWorkerMirroredStrategy,['communication'],['auto'],[True],None,2288
tf.compat.v2.distribute.experimental.ParameterServerStrategy,['cluster_resolver'],['defaults'],[True],None,2439
tf.compat.v2.distribute.experimental.CentralStorageStrategy,['dataset_fn'],['function'],[False],None,1673
tf.compat.v2.distribute.experimental.TPUStrategy,"['tpu_cluster_resolver', 'device_assignment']","['cluster', 'cluster']","[False, True]",None,1789
tf.compat.v2.feature_column.shared_embeddings,"['categorical_columns', 'dimension', 'combiner', 'initializer', 'shared_embedding_collection_name', 'ckpt_to_load_from', 'tensor_name_in_ckpt', 'max_norm', 'trainable']","['arguments', 'dimension', 'sum', 'defaults', 'categorical_columns', 'tensor', 'None', 'None', 'default']","[False, False, False, False, True, False, False, False, False]",None,801
tf.compat.v2.feature_column.make_parse_example_spec,['feature_columns'],['classes'],[False],None,260
tf.compat.v2.feature_column.categorical_column_with_vocabulary_file,"['key', 'vocabulary_file', 'vocabulary_size', 'dtype', 'default_value', 'num_oov_buckets']","['column', 'file', 'None', 'features', 'defaults', 'buckets']","[False, False, False, False, False, False]",None,728
tf.compat.v2.autograph.to_code,"['entity', 'recursive', 'experimental_optional_features']","['class', 'function', 'None']","[False, False, True]",None,160
tf.compat.v2.autograph.to_graph,"['entity', 'recursive', 'experimental_optional_features']","['class', 'function', 'None']","[False, False, True]",None,352
tf.compat.v2.estimator.BaselineClassifier,"['model_dir', 'weight_column', 'label_vocabulary', 'optimizer', 'config', 'loss_reduction']","['checkpoints', '_numericcolumn', 'label', 'default', 'object', 'None']","[False, False, True, False, False, False]",None,3112
tf.compat.v2.estimator.DNNEstimator,"['head', 'hidden_units', 'feature_columns', 'model_dir', 'optimizer', 'activation_fn', 'dropout', 'config', 'warm_start_from', 'batch_norm']","['instance', 'ex', '_featurecolumn', 'checkpoints', 'adagrad', 'None', 'None', 'object', 'checkpoint', 'batch']","[False, False, False, False, False, False, False, False, False, False]",None,3472
tf.compat.v2.estimator.BaselineRegressor,"['model_dir', 'label_dimension', 'weight_column', 'optimizer', 'config', 'loss_reduction']","['checkpoints', 'batch_size', '_numericcolumn', 'default', 'object', 'None']","[False, False, False, False, False, False]",None,3004
tf.compat.v2.estimator.regressor_parse_example_spec,"['feature_columns', 'label_key', 'label_dtype', 'label_default', 'label_dimension', 'weight_column']","['_featurecolumn', 'key', 'default', 'None', 'batch_size', 'tensor']","[False, False, False, False, False, False]",None,839
tf.compat.v2.estimator.LinearRegressor,"['feature_columns', 'model_dir', 'label_dimension', 'weight_column', 'optimizer', 'config', 'warm_start_from', 'loss_reduction', 'sparse_combiner']","['classes', 'checkpoints', 'batch_size', 'tensor', 'adagrad', 'object', 'biases', 'None', 'column']","[False, False, False, False, False, False, False, False, False]",None,3507
tf.compat.v2.estimator.DNNClassifier,"['hidden_units', 'feature_columns', 'model_dir', 'n_classes', 'weight_column', 'label_vocabulary', 'optimizer', 'activation_fn', 'dropout', 'config', 'warm_start_from', 'loss_reduction', 'batch_norm']","['ex', '_featurecolumn', 'checkpoints', 'classes', 'tensor', 'float', 'adagrad', 'None', 'None', 'object', 'checkpoint', 'None', 'batch']","[False, False, False, False, False, False, False, False, False, False, False, False, False]",None,3632
tf.compat.v2.estimator.DNNLinearCombinedRegressor,"['model_dir', 'linear_feature_columns', 'linear_optimizer', 'dnn_feature_columns', 'dnn_optimizer', 'dnn_hidden_units', 'dnn_activation_fn', 'dnn_dropout', 'label_dimension', 'weight_column', 'config', 'warm_start_from', 'loss_reduction', 'batch_norm', 'linear_sparse_combiner']","['checkpoints', 'classes', 'adagrad', 'classes', 'adagrad', 'layer', 'None', 'None', 'batch_size', 'tensor', 'object', 'checkpoint', 'None', 'batch', 'column']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",None,3745
tf.compat.v2.estimator.Estimator,"['features', 'labels', 'mode', 'params', 'config', 'model_dir', 'config', 'params', 'warm_start_from']","['dict', 'dict', 'evaluation', 'dict', 'config', 'None', 'configuration', 'dict', 'a']","[False, False, True, True, True, False, False, False, True]",None,3512
tf.compat.v2.estimator.DNNRegressor,"['hidden_units', 'feature_columns', 'model_dir', 'label_dimension', 'weight_column', 'optimizer', 'activation_fn', 'dropout', 'config', 'warm_start_from', 'loss_reduction', 'batch_norm']","['ex', '_featurecolumn', 'checkpoints', 'batch_size', 'tensor', 'adagrad', 'None', 'None', 'object', 'checkpoint', 'None', 'batch']","[False, False, False, False, False, False, False, False, False, False, False, False]",None,3558
tf.compat.v2.estimator.DNNLinearCombinedClassifier,"['model_dir', 'linear_feature_columns', 'linear_optimizer', 'dnn_feature_columns', 'dnn_optimizer', 'dnn_hidden_units', 'dnn_activation_fn', 'dnn_dropout', 'n_classes', 'weight_column', 'label_vocabulary', 'config', 'warm_start_from', 'loss_reduction', 'batch_norm', 'linear_sparse_combiner']","['checkpoints', 'classes', 'adagrad', 'classes', 'adagrad', 'layer', 'None', 'None', 'classes', 'tensor', 'float', 'object', 'checkpoint', 'None', 'batch', 'column']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",None,3822
tf.compat.v2.estimator.BaselineEstimator,"['head', 'model_dir', 'optimizer', 'config']","['instance', 'checkpoints', 'default', 'object']","[False, False, False, False]",None,2950
tf.compat.v2.estimator.LinearEstimator,"['head', 'feature_columns', 'model_dir', 'optimizer', 'config', 'sparse_combiner']","['instance', 'classes', 'checkpoints', 'adagrad', 'object', 'column']","[False, False, False, False, False, False]",None,3294
tf.compat.v2.estimator.classifier_parse_example_spec,"['feature_columns', 'label_key', 'label_dtype', 'weight_column']","['classes', 'key', 'classification', 'tensor']","[False, False, False, False]",None,930
tf.compat.v2.estimator.LinearClassifier,"['feature_columns', 'model_dir', 'n_classes', 'weight_column', 'label_vocabulary', 'optimizer', 'config', 'warm_start_from', 'loss_reduction', 'sparse_combiner']","['classes', 'checkpoints', 'class', 'tensor', 'float', 'adagrad', 'object', 'biases', 'None', 'column']","[False, False, False, False, False, False, False, False, False, False]",None,3644
tf.compat.v2.estimator.DNNLinearCombinedEstimator,"['head', 'model_dir', 'linear_feature_columns', 'linear_optimizer', 'dnn_feature_columns', 'dnn_optimizer', 'dnn_hidden_units', 'dnn_activation_fn', 'dnn_dropout', 'config', 'linear_sparse_combiner']","['instance', 'checkpoints', 'classes', 'adagrad', 'classes', 'adagrad', 'layer', 'None', 'None', 'object', 'column']","[False, False, False, False, False, False, False, False, False, False, False]",None,3518
tf.compat.v2.estimator.experimental.RNNClassifier,"['sequence_feature_columns', 'context_feature_columns', 'units', 'rnn_cell_fn', 'return_sequences', 'model_dir', 'n_classes', 'weight_column', 'label_vocabulary', 'optimizer', 'loss_reduction', 'sequence_mask', 'config']","['columns', 'classes', 'None', 'cell', 'None', 'checkpoints', 'classes', 'tensor', 'float', 'adagrad', 'None', 'tensor', 'object']","[False, False, False, False, False, False, False, False, False, False, False, False, False]",None,4112
tf.compat.v2.estimator.experimental.RNNEstimator,"['head', 'sequence_feature_columns', 'context_feature_columns', 'units', 'rnn_cell_fn', 'return_sequences', 'model_dir', 'optimizer', 'config']","['function', 'columns', 'classes', 'None', 'cell', 'output', 'checkpoints', 'adagrad', 'object']","[False, False, False, False, False, False, False, False, False]",None,3864
tf.compat.v2.io.serialize_many_sparse,"['sp_input', 'out_type', 'name']","['input', 'dtype', 'tensor']","[False, False, True]",None,192
tf.compat.v2.io.parse_single_example,"['serialized', 'features', 'example_names', 'name']","['details', 'dict', 'a', 'name']","[False, False, True, True]",None,240
tf.compat.v2.io.decode_csv,"['records', 'record_defaults', 'field_delim', 'use_quote_delim', 'na_value', 'select_cols', 'name']","['csv', 'tensor', 'defaults', 'bool', 'nanan', 'column', 'name']","[False, False, True, True, False, True, True]",None,322
tf.compat.v2.io.serialize_sparse,"['sp_input', 'out_type', 'name']","['input', 'dtype', 'tensor']","[False, False, True]",None,123
tf.compat.v2.io.decode_raw,"['input_bytes', 'out_type', 'little_endian', 'fixed_length']","['array', 'float', 'byte', 'bytes']","[False, False, False, False]",None,189
tf.compat.v2.io.parse_example,"['serialized', 'features', 'example_names', 'name']","['batch', 'dict', 'batch', 'name']","[False, False, True, True]",None,1473
tf.compat.v2.linalg.l2_normalize,"['x', 'axis', 'epsilon', 'name']","['tensor', 'dimension', 'bound', 'name']","[False, False, False, True]",None,194
tf.compat.v2.sparse.reduce_max,"['sp_input', 'axis', 'keepdims', 'output_is_sparse', 'name']","['sparsetensor', 'None', 'dimensions', 'default', 'name']","[False, False, False, False, True]",None,525
tf.compat.v2.sparse.segment_mean,"['data', 'indices', 'segment_ids', 'num_segments', 'name']","['data', 'data', 'indices', 'int32', 'name']","[False, False, False, True, True]",None,238
tf.compat.v2.sparse.concat,"['axis', 'sp_inputs', 'name', 'expand_nonconcat_dim', 'concat_dim', 'expand_nonconcat_dims']","['rank', 'list', 'tensor', 'dimensions', 'axis', 'alias']","[False, False, True, False, False, False]",None,763
tf.compat.v2.sparse.add,"['a', 'b', 'threshold']","['operand', 'operand', 'complex64complex128']","[False, False, False]",None,454
tf.compat.v2.sparse.segment_sqrt_n,"['data', 'indices', 'segment_ids', 'num_segments', 'name']","['data', 'data', 'indices', 'int32', 'name']","[False, False, False, True, True]",None,208
tf.compat.v2.sparse.segment_sum,"['data', 'indices', 'segment_ids', 'num_segments', 'name']","['data', 'data', 'indices', 'int32', 'name']","[False, False, False, True, True]",None,548
tf.compat.v2.sparse.split,"['sp_input', 'num_split', 'axis', 'name']","['sparsetensor', 'int', 'dimension', 'name']","[False, False, False, True]",None,210
tf.compat.v2.sparse.reduce_sum,"['sp_input', 'axis', 'keepdims', 'output_is_sparse', 'name']","['sparsetensor', 'None', 'dimensions', 'default', 'name']","[False, False, False, False, True]",None,432
tf.compat.v2.train.Checkpoint,['kwargs'],['arguments'],[False],None,1663
tf.compat.v2.train.experimental.enable_mixed_precision_graph_rewrite,"['opt', 'loss_scale']","['instance', 'default']","[False, False]",None,969
tf.compat.v2.keras.backend.name_scope,['name'],['name'],[False],None,164
tf.compat.v2.keras.layers.LSTMCell,"['inputs', 'training', 'count']","['tensor', 'tensor', 'cell']","[False, False, False]",None,965
tf.compat.v2.keras.layers.DenseFeatures,"['feature_columns', 'trainable', 'name', 'kwargs']","['bucketized_column', 'bool', 'densefeatures', 'arguments']","[False, False, False, False]",None,362
tf.compat.v2.keras.layers.GRU,"['inputs', 'training', 'count']","['tensor', 'tensor', 'cell']","[False, False, False]",None,1436
tf.compat.v2.keras.layers.GRUCell,"['inputs', 'training', 'count']","['tensor', 'tensor', 'cell']","[False, False, False]",None,960
tf.compat.v2.keras.layers.LSTM,"['inputs', 'training', 'count']","['tensor', 'tensor', 'cell']","[False, False, False]",None,1355
tf.compat.v2.keras.estimator.model_to_estimator,"['keras_model', 'keras_model_path', 'custom_objects', 'model_dir', 'config', 'checkpoint_format']","['argument', 'argument', 'custom', 'directory', 'estimator', 'checkpoint']","[False, False, False, False, False, False]",None,451
tf.compat.v2.keras.initializers.RandomNormal,"['mean', 'stddev', 'seed']","['tensor', 'tensor', 'behavior']","[False, False, False]",None,309
tf.compat.v2.keras.initializers.Initializer,"['shape', 'dtype']","['tensor', 'tensor']","[False, True]",None,193
tf.compat.v2.keras.initializers.VarianceScaling,"['scale', 'mode', 'distribution', 'seed']","['float', 'fan_avg', 'distribution', 'behavior']","[False, False, False, False]",None,472
tf.compat.v2.keras.initializers.TruncatedNormal,"['mean', 'stddev', 'seed']","['tensor', 'tensor', 'behavior']","[False, False, False]",None,339
tf.compat.v2.keras.initializers.Zeros,"['shape', 'dtype']","['tensor', 'tensor']","[False, True]",None,226
tf.compat.v2.keras.initializers.GlorotNormal,['seed'],['behavior'],[False],None,336
tf.compat.v2.keras.initializers.GlorotUniform,['seed'],['behavior'],[False],None,339
tf.compat.v2.keras.initializers.RandomUniform,"['minval', 'maxval', 'seed']","['tensor', 'tensor', 'behavior']","[False, False, False]",None,324
tf.compat.v2.keras.initializers.Constant,['value'],['argument'],[False],None,811
tf.compat.v2.keras.initializers.Identity,['gain'],['factor'],[False],None,268
tf.compat.v2.keras.initializers.Ones,"['shape', 'dtype']","['tensor', 'tensor']","[False, True]",None,236
tf.compat.v2.keras.initializers.Orthogonal,"['gain', 'seed']","['factor', 'behavior']","[False, False]",None,439
tf.train.GlobalStepWaiterHook,['wait_until_step'],['int'],[False],None,696
tf.train.AdagradOptimizer,"['learning_rate', 'initial_accumulator_value', 'use_locking', 'name']","['learning', 'accumulators', 'locks', 'adagrad']","[False, False, False, True]",None,1162
tf.train.SessionManager,"['local_init_op', 'ready_op', 'ready_for_local_init_op', 'graph', 'recovery_wait_secs', 'local_init_run_options']","['creation', 'model', 'model', 'graph', 'checks', 'local_init_op']","[False, False, False, False, False, False]",None,1443
